"","Accession","ASV","OGT99","nt99","OGT95","nt95","CUBHE","CUB","dCUB","CPB","ConsistencyHE","nHE","nGenes","d20C","OGT","d99","transect","Jesse_aggname","nCAZy","All1","dCUBp","MeanRelAb","MaxRelAb","AllN","PC1","PC1t"
"3869","GCF_002221525.1",NA,9.381475,1.72222222222222,9.56017771604938,4.94444444444444,0.812292030509738,NA,-0.475287849726493,-0.44255579287477,0.522890081340614,50,3970,1.37839469526933,9.381475,2.40347734370751,NA,"Enterobacterales",94,95,0.748748383062295,0.00539522055688583,0.118518442158217,0.0239294710327456,1.33134371514554,4.70955308771514
"3870","GCF_002222635.1",NA,11.1187512048193,1.49397590361446,11.4619187903997,4,0.648324398046645,NA,-0.171342279794903,-0.265660655160353,0.498504754176874,43,4970,4.83175924619529,11.1187512048193,7.30103448629434,NA,"Rhodobacterales",80,81,0.444802813130705,0.00488497589291383,0.059450865020091,0.0162977867203219,0.855443158805753,4.23365253137536
"3871","GCF_002236105.1",NA,6.0607,1,6.0607,1,0.866787081296919,NA,-0.556635733360931,-0.280411935003867,0.533994588218304,49,6017,1.38463959602961,6.0607,1.84556469178666,NA,"Pseudomonadales, excl. SUP05 and SAR86",94,95,0.830096266696733,1.70891751610548e-07,3.33238915640569e-05,0.0157885989695862,2.69838856416536,6.07659793673497
"3872","GCF_002237535.1",NA,13.45715,1.85714285714286,13.7092244047619,6.28571428571429,0.806995276147974,NA,-0.448709707121782,-0.33431125658078,0.547285566478591,48,3885,2.54924618154971,13.45715,2.2086967129114,NA,"Pseudomonadales, excl. SUP05 and SAR86",58,59,0.722170240457584,0.000215771498547151,0.0195367205100771,0.0151866151866152,1.34270578470456,4.72091515727417
"3873","GCF_002237555.1",NA,9.92296111111111,1.44444444444444,10.1496203957231,3.38888888888889,0.631540759481582,NA,-0.145067347402614,-0.285832564778564,0.504041145490803,46,5104,6.04412519689165,9.92296111111111,8.53096020101904,NA,"Rhodobacterales",105,106,0.418527880738416,0.000370086620444488,0.0409193844841322,0.0207680250783699,0.751935652228335,4.13014502479794
"3874","GCF_002251635.1",NA,2.8316875,1.5,2.905325,2,0.867629061070255,NA,-0.518484417364075,-0.279920518434199,0.513924287800888,43,6078,1.0124676259211,2.8316875,2.02766436060514,NA,"Pseudomonadales, excl. SUP05 and SAR86",101,102,0.791944950699877,3.29991607337568e-06,0.000299786043111698,0.016781836130306,2.57666828084968,5.95487765341929
"3875","GCF_002258215.1",NA,8.54539230769231,1.61538461538462,9.14635029304029,6.30769230769231,0.743281144548551,NA,-0.278855949534399,-0.276846053748404,0.558127752387588,48,3525,6.06152542461776,8.54539230769231,3.92340445123892,NA,"Pseudomonadales, excl. SUP05 and SAR86",66,67,0.552316482870201,0.000554341791142545,0.00708708837889574,0.0190070921985816,0.518141720163919,3.89635109273353
"3876","GCF_002266855.1",NA,11.924275,1.6,11.5233694537037,4,0.599902237275484,NA,-0.133034536690733,-0.411998315605037,0.510752900912273,40,2902,7.32760672844529,11.924275,10.2929331868081,NA,"Flavobacteriales",113,114,0.406495070026535,0.00217265754734108,0.0508849943325486,0.0392832529290145,-0.614782040438726,2.76342733213088
"3877","GCF_002269385.1",NA,3.50604166666667,2,3.97215079365079,3.5,0.640768170000389,NA,-0.186807019315052,-0.398925363482883,0.52622696815772,39,4188,6.86680095999198,3.50604166666667,9.78994584168934,NA,"Flavobacteriales",135,136,0.460267552650854,5.15578675031858e-06,0.0002286460885187,0.0324737344794651,0.281273528550935,3.65948290112054
"3878","GCF_002269505.1",NA,-0.22999,1.6,0.129602380952381,3.4,0.7890193848768,NA,-0.395030002070579,-0.296124504211834,0.523237826293329,50,4610,2.10107374599545,-0.22999,3.6845838680586,NA,"Pseudomonadales, excl. SUP05 and SAR86",65,66,0.668490535406381,8.42305935319786e-06,0.000340817109018873,0.0143167028199566,1.50481005966499,4.88301943223459
"3879","GCF_002270295.1",NA,9.3636,1,9.3636,1,0.960345733369393,NA,-0.69172602141917,-0.321726150027363,0.578795252585646,49,5590,1.27780522573651,9.3636,0.97098854735707,NA,"Enterobacterales",127,128,0.965186554754972,1.44138970723789e-07,2.81070992911389e-05,0.0228980322003578,2.85683303960166,6.23504241217127
"3880","GCF_002276045.1",NA,9.49922916666667,1.83333333333333,9.81166611111111,3.91666666666667,0.759237631137431,NA,-0.404439573899603,-0.395728678380015,0.519001803171384,49,5146,2.1219855761799,9.49922916666667,3.37389213186983,NA,"Enterobacterales",85,86,0.677900107235405,0.000715234640251777,0.0632770901529945,0.0167120093276331,1.74663972191518,5.12484909448479
"3881","GCF_002285415.1",NA,10.8600455223881,1.46268656716418,11.0506126060175,3.53731343283582,0.733035820117792,NA,-0.315592721774962,-0.301161927042502,0.506480527721171,45,3370,2.49481966886859,10.8600455223881,3.95494949458903,NA,"Rhodobacterales",65,66,0.589053255110764,0.00954556796637094,0.143842797937401,0.0195845697329377,0.565525914560994,3.9437352871306
"3882","GCF_002285435.1",NA,10.7964051724138,1.36206896551724,11.0652898850575,3,0.641362057993708,NA,-0.204271899757185,-0.201871044221451,0.480362558767308,43,4064,4.13199445157527,10.7964051724138,7.70261114195111,NA,"Rhodobacterales",81,82,0.477732433092987,0.000199446235877853,0.00438611289179797,0.0201771653543307,0.487306842446444,3.86551621501605
"3883","GCF_002285635.2",NA,7.7983,1.66666666666667,7.84858333333333,2.66666666666667,0.792942773925043,NA,-0.455622774103567,-0.42416511604508,0.492951691065513,39,3961,1.03562040943173,7.7983,2.81295634166065,NA,"Flavobacteriales",121,122,0.729083307439369,4.14323132204898e-05,0.00659347380653842,0.0308003029537995,1.1452583274753,4.52346770004491
"3884","GCF_002286815.1",NA,4.5638,1,4.5638,1,0.829732219739604,NA,-0.486940976234959,-0.296392790783531,0.528990303015172,49,5363,1.66463083798716,4.5638,2.4343600538861,NA,"Pseudomonadales, excl. SUP05 and SAR86",98,99,0.760401509570761,8.94272408789804e-07,0.000174383119714012,0.0184598172664553,2.10738463355985,5.48559400612946
"3885","GCF_002286975.1",NA,6.4247625,1.75,7.6682425,5.75,0.651626336728274,NA,-0.138834026154868,-0.248113549207978,0.507369738431792,47,5052,5.72504150692331,6.4247625,8.02282030956392,NA,"Pseudomonadales, excl. SUP05 and SAR86",70,71,0.41229455949067,8.68618278267002e-05,0.00922268715863022,0.0140538400633413,0.816472419801274,4.19468179237088
"3886","GCF_002287065.1",NA,7.3402,1,7.3402,1,0.534045980248791,NA,-0.034411488046287,-0.188313612126689,0.424031422499654,40,3460,3.95869502546569,7.3402,20.1041323412759,NA,"Rhodobacterales",83,84,0.307872021382089,9.09481986345037e-08,1.77348987337282e-05,0.0242774566473988,-0.454904998428568,2.92330437414104
"3887","GCF_002289345.1",NA,12.380876,1.8,12.5602671333333,3.76,0.921162813040668,NA,-0.683790782883319,-0.391187851704459,0.532571110929343,48,4620,0.770950150125896,12.380876,1.13847126697282,NA,"Enterobacterales",83,84,0.957251316219121,0.000776595292515583,0.0632770901529945,0.0181818181818182,2.45732018434513,5.83552955691473
"3888","GCF_002289565.1",NA,14.2167454545455,1.72727272727273,13.7273770707071,4.63636363636364,0.585398069938739,NA,-0.0903562413225776,-0.358588219921081,0.533857877126717,40,6553,15.3665770459355,14.2167454545455,11.0583967437605,NA,"Planctomycetota",223,224,0.36381677465838,0.000114668987755339,0.00108108108108108,0.0341828170303678,1.01078284738089,4.3889922199505
"3889","GCF_002291425.1",NA,17.9413642857143,1.28571428571429,17.9413642857143,1.28571428571429,0.945659114941213,NA,-0.686504847335934,-0.293701438330379,0.549166056510826,48,4904,0.948254461396733,17.9413642857143,0.86209535026018,NA,"Enterobacterales",107,108,0.959965380671736,2.4973054904704e-06,0.000102845741672066,0.0220228384991843,2.53518632358087,5.91339569615048
"3890","GCF_002300555.2",NA,13.1811907894737,1.44736842105263,13.6606651681287,4.07894736842105,0.723967553216946,NA,-0.364980089085166,-0.236964114551311,0.474571991661577,43,5286,1.75581414147738,13.1811907894737,3.90983587289578,NA,"Rhodobacterales",120,121,0.638440622420968,0.00304654418197826,0.0321481462065712,0.022890654559213,1.57162335061439,4.949832723184
"3891","GCF_002307475.1",NA,15.292,1,15.292,1,0.826395415064193,NA,-0.50266442696058,-0.355447291242766,0.549187636812196,52,4857,2.16458808289489,15.292,1.87719991181188,NA,"Enterobacterales",123,124,0.776124960296382,3.1813112378609e-07,3.73271287350458e-05,0.0255301626518427,1.81176394439926,5.18997331696887
"3892","GCF_002310815.1",NA,15.1693,1.66666666666667,14.5906966666667,4.83333333333333,0.780320770086261,NA,-0.417201374905845,-0.422259255576682,0.533800945525261,52,4222,2.18849774171884,15.1693,2.48046852163522,NA,"Enterobacterales",84,85,0.690661908241647,8.64688612782518e-05,0.0100554598320052,0.0201326385599242,1.30706945746009,4.6852788300297
"3893","GCF_002310835.1",NA,7.53000909090909,1.81818181818182,7.85228868686869,6.09090909090909,0.808501450468283,NA,-0.480606127544101,-0.425531615796221,0.528685519300445,50,3647,1.59749880438859,7.53000909090909,2.58547093365719,NA,"Enterobacterales",69,70,0.754066660879903,0.00159456488786109,0.0720802581315136,0.0191938579654511,1.27826544197916,4.65647481454877
"3894","GCF_002313155.2",NA,6.30103,1.8,7.450028,8.2,0.690564278547809,NA,-0.234516214051498,-0.418533767840285,0.535205690759381,47,2627,4.92015758200384,6.30103,6.21432756031941,NA,"Pseudomonadales, excl. SUP05 and SAR86",28,29,0.5079767473873,0.000215342819472737,0.00835812725236071,0.0110392082223068,0.0779568169803605,3.45616618954997
"3895","GCF_002332255.1",NA,4.86127,1.2,7.33031785714286,2.8,0.693018962671208,NA,-0.255588116775237,-0.351315113376055,0.55081848237664,48,3494,7.37724588058537,4.86127,6.24393075672516,NA,"Pseudomonadales, excl. SUP05 and SAR86",48,49,0.529048650111039,0.000262499192003859,0.00912548642406903,0.0140240412135089,0.5042582088753,3.88246758144491
"3896","GCF_002356095.1",NA,17.682725,1.5,21.6833357142857,4,0.787800928212716,NA,-0.38151140062079,-0.252579070007385,0.504371542342026,50,6986,1.67145652337708,17.682725,2.27215504966508,NA,"Pseudomonadales, excl. SUP05 and SAR86",101,102,0.654971933956592,1.18231748922597e-05,0.000926332677578929,0.0146006298310908,2.55335311665079,5.93156248922039
"3897","GCF_002358085.1",NA,11.7623887096774,1.32258064516129,12.153292311828,2.87096774193548,0.675977341600643,NA,-0.26830131738296,-0.29662086841439,0.456912414334915,46,2704,1.75659036173046,11.7623887096774,5.79716299687285,NA,"Rhodobacterales",48,49,0.541761850718762,0.000146199317464235,0.00438611289179797,0.0181213017751479,0.115455228365753,3.49366460093536
"3898","GCF_002374315.1",NA,5.45399,1.4,7.18590592857143,3.8,0.741702643060221,NA,-0.321896660742166,-0.351949340640188,0.555479731837709,48,4436,5.08197320228153,5.45399,4.30461523542223,NA,"Pseudomonadales, excl. SUP05 and SAR86",61,62,0.595357194077968,0.000349428531302024,0.0112888297941679,0.0139765554553652,1.17363916288269,4.55184853545229
"3899","GCF_002407245.1",NA,9.92465340909091,1.38636363636364,10.0116176533189,3.18181818181818,0.731494529769298,NA,-0.324343290227293,-0.288488527727217,0.495611528382113,43,3864,2.14863650395196,9.92465340909091,4.07027000463196,NA,"Rhodobacterales",88,89,0.597803823563095,0.000490720235746638,0.0410009346908306,0.0230331262939959,0.768265426141193,4.1464747987108
"3900","GCF_002407605.1",NA,8.87876666666667,1.58333333333333,9.61704972222222,6.25,0.651721647686433,NA,-0.17861822683008,-0.350525790201995,0.546796665075545,48,3817,10.2761486154834,8.87876666666667,7.54245397371674,NA,"Pseudomonadales, excl. SUP05 and SAR86",57,58,0.452078760165882,0.000551578657402916,0.00708708837889574,0.0151951794603091,0.364997230482287,3.74320660305189
"3901","GCF_002443295.1",NA,8.84015,1.5,8.84015,1.5,0.568788955240139,NA,-0.0427329493939272,-0.390002363582525,0.545839466498256,41,4314,22.5957108864263,8.84015,14.1434479086925,NA,"Planctomycetota",103,104,0.316193482729729,1.49917504131103e-05,0.00165076778263252,0.0241075567918405,-0.0273876625346225,3.35082171003498
"3902","GCF_002499975.2",NA,11.7852933333333,1.61666666666667,12.3763997275132,5.2,0.761018617870801,NA,-0.435053945319235,-0.356753356311651,0.546680980567938,50,3772,3.60135492896342,11.7852933333333,3.18167606935508,NA,"Enterobacterales",157,158,0.708514478655037,0.0173859255000275,0.303361824651118,0.0418875927889714,0.80326475592152,4.18147412849113
"3903","GCF_002504165.1",NA,10.7898006329114,1.39240506329114,11.0219592616034,3.39240506329114,0.636036921587086,NA,-0.185232895703241,-0.287865773470714,0.482325092233983,43,3614,3.85123956720541,10.7898006329114,8.04825308288237,NA,"Rhodobacterales",76,77,0.458693429039043,0.00253414628300012,0.0223671947809879,0.021306032097399,0.193605477505168,3.57181485007477
"3904","GCF_002514725.1",NA,9.68848125,1.5,10.3190958333333,5.5,0.658830042798204,NA,-0.17346827656662,-0.332376397201782,0.534998911684974,49,3950,7.80248713385249,9.68848125,7.00360021812784,NA,"Pseudomonadales, excl. SUP05 and SAR86",65,66,0.446928809902422,0.000224274016881388,0.00234216792398246,0.0167088607594937,0.383661854381137,3.76187122695074
"3905","GCF_002549795.1",NA,6.21766428571429,1.71428571428571,8.12074412698413,5,0.65526769963693,NA,-0.25006105029641,-0.182053423421486,0.500415116433718,48,3690,5.4838364535016,6.21766428571429,7.84750953755737,NA,"Pseudomonadales, excl. SUP05 and SAR86",53,54,0.523521583632212,8.98662493989666e-05,0.00922268715863022,0.0146341463414634,0.565648587024596,3.9438579595942
"3906","GCF_002563775.1",NA,10.9209697368421,1.28947368421053,11.2398647807018,2.55263157894737,0.663269641954264,NA,-0.243461318840636,-0.27685911015393,0.466934934472893,43,3807,2.37376375347165,10.9209697368421,6.51750075933298,NA,"Rhodobacterales",102,103,0.516921852176438,0.000148815326158413,0.00438611289179797,0.0270554242185448,0.39237942335694,3.77058879592655
"3907","GCF_002563795.1",NA,15.41289,1.6,15.536135,3,0.889100840997099,NA,-0.58955124492216,-0.342126428780681,0.504936974124604,48,3855,0.69656599931261,15.41289,1.26297702244768,NA,"Enterobacterales",75,76,0.863011778257962,2.65538907388177e-05,0.00282683609735085,0.0197146562905318,1.74765387302218,5.12586324559179
"3908","GCF_002563885.1",NA,8.54539230769231,1.61538461538462,9.14635029304029,6.30769230769231,0.678626014464879,NA,-0.190169791591387,-0.297029944878733,0.561088840055666,48,4322,11.7403014744623,8.54539230769231,6.22714170421,NA,"Pseudomonadales, excl. SUP05 and SAR86",65,66,0.463630324927189,0.000554341791142545,0.00708708837889574,0.015270708005553,0.6381339666603,4.01634333922991
"3909","GCF_002706765.1",NA,17.02877,1.8,16.493809,5.4,0.641738866106583,NA,-0.15204532809517,-0.380994300052752,0.576778877285948,38,6236,20.6180932327147,17.02877,6.2219066323901,NA,"Planctomycetota",171,172,0.425505861430972,3.50034390979511e-05,0.000857114755019742,0.0275817831943554,1.18862672541667,4.56683609798628
"3910","GCF_002723615.1",NA,10.4948052631579,1.42105263157895,10.5636873684211,2.42105263157895,0.577109094674979,NA,-0.101847253089846,-0.226106896341342,0.433340090259691,43,3594,3.00180415331258,10.4948052631579,12.7967289110926,NA,"Rhodobacterales",71,72,0.375307786425648,1.44698361147605e-05,0.000360351982517116,0.0200333889816361,-0.0868031287908984,3.29140624377871
"3911","GCF_002742265.1",NA,6.8719,2,6.8719,2,0.666851772421336,NA,-0.225629193067065,-0.399183965240476,0.561936063971501,38,4196,10.9267714783896,6.8719,7.15239749127614,NA,"Flavobacteriales",119,120,0.499089726402867,1.36498116459153e-06,9.73451806023503e-05,0.0285986653956149,0.484714501167359,3.86292387373697
"3912","GCF_002742285.1",NA,7.60060967741935,1.64516129032258,7.74525795698925,5.12903225806452,0.745496520122894,NA,-0.372029733751831,-0.396600814832499,0.554126860623188,43,2885,4.41095541324235,7.60060967741935,3.99757796409264,NA,"Rhodobacterales",52,53,0.645490267087633,0.0119886698069264,0.179415685146046,0.018370883882149,0.558526148231989,3.9367355208016
"3913","GCF_002744175.1",NA,12.380876,1.8,12.5602671333333,3.76,0.904351180015251,NA,-0.666660753946405,-0.391487287615205,0.559136666553666,50,4457,1.29702803470132,12.380876,1.25591185097415,NA,"Enterobacterales",73,74,0.940121287282207,0.000776595292515583,0.0632770901529945,0.016603096253085,2.34778774363257,5.72599711620218
"3914","GCF_002744735.1",NA,8.54539230769231,1.61538461538462,9.14635029304029,6.30769230769231,0.729253133994627,NA,-0.316746374916405,-0.322823265548209,0.539126223867262,48,4145,4.42824578187698,8.54539230769231,4.3260020896394,NA,"Pseudomonadales, excl. SUP05 and SAR86",69,70,0.590206908252207,0.000554341791142545,0.00708708837889574,0.0168878166465621,0.972913166645608,4.35112253921521
"3915","GCF_002744755.1",NA,5.40656666666667,2,7.9588862962963,6.83333333333333,0.763731767226636,NA,-0.37233710267591,-0.453712597722956,0.524371158429434,41,3783,2.03482334137023,5.40656666666667,3.70146207741149,NA,"Flavobacteriales",212,213,0.645797636011712,7.9478362115706e-05,0.00345774873692511,0.056304520222046,0.351499506992597,3.7297088795622
"3916","GCF_002751875.1",NA,9.243975,1.25,8.78680833333333,1.5,0.561973048609142,NA,-0.072820730848344,-0.27599395132303,0.487868047392072,45,3521,8.79265624543731,9.243975,14.7870843165465,NA,"Rhodobacterales",78,79,0.346281264184146,7.99655962886738e-07,7.21828519020182e-05,0.0224368077250781,-0.2618296397971,3.11637973277251
"3917","GCF_002760615.1",NA,8.711105,1.35,8.99200336111111,3.2,0.64029518138869,NA,-0.135068686793335,-0.284364032834814,0.502780002713865,42,5439,5.44904957678653,8.711105,8.26526630803017,NA,"Rhodobacterales",76,77,0.408529220129137,0.000288839239574556,0.0355307977492143,0.0141570141570142,0.980844893860651,4.35905426643026
"3918","GCF_002770595.1",NA,4.7577,1,4.7577,1,0.886326668637421,NA,-0.596278679557851,-0.429437628902766,0.507870763581741,41,4015,0.655648848417653,4.7577,1.69658159755686,NA,"Flavobacteriales",141,142,0.869739212893653,1.42649852243283e-07,2.78167211874401e-05,0.0353673723536737,1.58782304289516,4.96603241546476
"3919","GCF_002786295.1",NA,11.7336921568627,1.3921568627451,12.0325641830065,3.09803921568627,0.661340630919517,NA,-0.246836434734677,-0.205005198498328,0.460083965094705,43,4167,2.42042982505727,11.7336921568627,6.41957618167627,NA,"Rhodobacterales",64,65,0.520296968070479,0.000143562124365248,0.00311145404018543,0.015598752099832,0.759431543078999,4.13764091564861
"3920","GCF_002786325.1",NA,11.5294596491228,1.35087719298246,11.7968714619883,2.87719298245614,0.559779744241997,NA,-0.0344758564887948,-0.217552584774834,0.482856810217398,44,4933,9.12194538704035,11.5294596491228,14.3820382525575,NA,"Rhodobacterales",86,87,0.307936389824597,0.00014848222212416,0.00311145404018543,0.0176363267788364,0.33687153485402,3.71508090742363
"3921","GCF_002794355.1",NA,6.453825,2,9.2262,3.5,0.713921513975076,NA,-0.257456314305275,-0.309622130431067,0.489090659159746,45,3658,2.14955149023603,6.453825,5.05877258004484,NA,"Rhodobacterales",89,90,0.530916847641077,5.40872868378658e-06,0.000471356665488275,0.024603608529251,0.412719332619432,3.79092870518904
"3922","GCF_002795425.1",NA,8.99333333333333,1,8.99333333333333,1,0.737827352100882,NA,-0.315586093550646,-0.410065108431329,0.527000804226921,49,2443,2.83676441035361,8.99333333333333,4.06319073715395,NA,"Enterobacterales",61,62,0.589046626886448,2.5809848098987e-07,2.30100170274126e-05,0.0253786328284896,0.0407949902200748,3.41900436278968
"3923","GCF_002797535.1",NA,4.7577,1,4.7577,1,0.825452212668434,NA,-0.498782999380758,-0.442286676170739,0.477231884400538,40,3728,0.637147553087356,4.7577,2.48846811299024,NA,"Flavobacteriales",148,149,0.77224353271656,1.42649852243283e-07,2.78167211874401e-05,0.0399678111587983,1.03769542644341,4.41590479901302
"3924","GCF_002797755.1",NA,8.47997794117647,1.67647058823529,8.63859055555556,4.79411764705882,0.608734764596175,NA,-0.14726606897477,-0.252316407539239,0.484466663814935,43,3211,5.48197255187034,8.47997794117647,10.7559016150393,NA,"Rhodobacterales",64,65,0.420726602310572,0.010034530538276,0.132246466691143,0.0202429149797571,-0.108564325782531,3.26964504678708
"3925","GCF_002797915.1",NA,6.1701,1.53333333333333,6.16669866666667,3.53333333333333,0.690871722993758,NA,-0.256095144113603,-0.319343742178048,0.516899778214011,42,3836,4.18634376026558,6.1701,6.10633532175339,NA,"Rhodobacterales",70,71,0.529555677449405,0.000849052219401399,0.0424609467255979,0.0185088633993743,0.590667888715899,3.96887726128551
"3926","GCF_002806975.1",NA,8.54539230769231,1.61538461538462,9.14635029304029,6.30769230769231,0.669910487813138,NA,-0.217550389505238,-0.340040267344866,0.543809112206563,48,3777,8.22416211865454,8.54539230769231,6.64308646740305,NA,"Pseudomonadales, excl. SUP05 and SAR86",72,73,0.49101092284104,0.000554341791142545,0.00708708837889574,0.0193275086047127,0.414857570408437,3.79306694297804
"3927","GCF_002807665.1",NA,11.3798733333333,1.61666666666667,11.9762002691799,5.25,0.764600810156044,NA,-0.430504523650233,-0.364414100102701,0.530051647446112,48,3522,2.57592708141555,11.3798733333333,3.14437643540391,NA,"Enterobacterales",82,83,0.703965056986035,0.0173976728452757,0.303361824651118,0.0235661555934128,0.972940518055818,4.35114989062542
"3928","GCF_002807685.1",NA,11.3504647540984,1.60655737704918,12.0895827237835,5.16393442622951,0.753570881553599,NA,-0.414469355309203,-0.36129407272926,0.524838913347844,49,3364,2.5982771871152,11.3504647540984,3.38744854222307,NA,"Enterobacterales",78,79,0.687929888645005,0.0173986627211807,0.303361824651118,0.0234839476813317,0.84493951282535,4.22314888539496
"3929","GCF_002808045.1",NA,9.57406666666667,1.55555555555556,10.4603858024691,5.44444444444444,0.681287910185306,NA,-0.242087005383006,-0.371721570818806,0.533467526824082,49,2465,5.66076600700381,9.57406666666667,5.85828149749066,NA,"Enterobacterales",35,36,0.515547538718808,0.000344635740993836,0.0234704437138774,0.014604462474645,-0.0292161529385988,3.34899321963101
"3930","GCF_002811245.1",NA,20.9244,1.5,19.6274125,4.5,0.926086479812652,NA,-0.68669888322873,-0.361090276131725,0.515364694879769,48,3256,0.608686898080161,20.9244,0.886929344545879,NA,"Enterobacterales",58,59,0.960159416564532,3.05972338797438e-06,0.000122974759430627,0.0181203931203931,1.83671034370179,5.2149197162714
"3931","GCF_002812485.1",NA,-1.29965,2,-1.29965,2,0.906825711341196,NA,-0.590411508369913,-0.282082965778976,0.58063822668234,51,4301,2.13571567821472,-1.29965,1.76930651882922,NA,"Enterobacterales",121,122,0.863872041705715,1.44418566543247e-07,1.77200026934404e-05,0.0283654963961869,1.81493733897635,5.19314671154596
"3932","GCF_002813135.1",NA,6.54522058823529,1.76470588235294,6.93871637254902,4.76470588235294,0.676980641210359,NA,-0.266537891053433,-0.437754472746909,0.545316597134638,41,2765,6.54029437367459,6.54522058823529,6.65223746427917,NA,"Flavobacteriales",74,75,0.539998424389235,0.00324232183045186,0.0781629629629629,0.027124773960217,-0.0105853257706764,3.36762404679893
"3933","GCF_002813455.1",NA,6.0607,1,6.0607,1,0.807798077817547,NA,-0.413482672566339,-0.289939591717372,0.532756823029638,50,6179,2.13323732278945,6.0607,2.68644043595546,NA,"Pseudomonadales, excl. SUP05 and SAR86",96,97,0.686943205902141,1.70891751610548e-07,3.33238915640569e-05,0.0156983330636025,2.2734790839257,5.6516884564953
"3934","GCF_002813915.1",NA,13.5810446666667,1.46666666666667,13.2808136703704,3.08,0.638844408389825,NA,-0.196014128785773,-0.45044075586063,0.491415307565319,42,3672,3.3222186180688,13.5810446666667,7.18718331751825,NA,"Flavobacteriales",89,90,0.469474662121575,0.000937584187529212,0.0162628818811175,0.0245098039215686,0.205529147832684,3.58373852040229
"3935","GCF_002814095.1",NA,10.0371872727273,1.58181818181818,10.2770746695527,3.76363636363636,0.649884779785066,NA,-0.199532246697581,-0.248260336534431,0.46400538797761,44,5314,2.64923249725054,10.0371872727273,7.40910413943988,NA,"Rhodobacterales",98,99,0.472992780033383,0.00292704650591245,0.0422303946376957,0.0186300338727889,1.07515906814229,4.4533684407119
"3936","GCF_002831625.1",NA,4.392575,1.33333333333333,4.45789940476191,3.33333333333333,0.64735217800435,NA,-0.202643622665874,-0.417168642274983,0.521073159178084,44,2798,5.6383624482065,4.392575,8.94817812302655,NA,"Flavobacteriales",100,101,0.476104156001676,1.23076962790066e-05,0.000884506088036584,0.0360972122944961,-0.366715396999399,3.01149397557021
"3937","GCF_002831645.1",NA,14.2256730769231,1.65811965811966,14.1886097636006,4.60683760683761,0.613202310101018,NA,-0.111751513150237,-0.455086462306495,0.477069061220744,42,3839,3.19423296632927,14.2256730769231,8.63718804055136,NA,"Flavobacteriales",102,103,0.385212046486039,0.0183880851543243,0.137379796543088,0.0268299036207346,-0.0504379692002799,3.32777140336933
"3938","GCF_002831665.1",NA,15.2965961538462,1.69230769230769,15.2920092507801,4.83760683760684,0.570646996822514,NA,-0.0662999880273583,-0.525081508729099,0.477851536394875,42,3247,4.16604312342022,15.2965961538462,11.6396024712037,NA,"Flavobacteriales",90,91,0.33976052136316,0.0189572889997992,0.137379796543088,0.0280258700338774,-0.503534964428314,2.87467440814129
"3939","GCF_002831685.1",NA,2.86641904761905,1.76190476190476,3.17549776643991,5.61904761904762,0.575530518986857,NA,-0.0861850312683038,-0.502753443611786,0.487779282855471,41,3068,4.98897205755187,2.86641904761905,16.9342960705971,NA,"Flavobacteriales",99,100,0.359645564604106,0.00821940763640439,0.482753234212357,0.0325945241199478,-0.591955539350459,2.78625383321915
"3940","GCF_002835665.1",NA,4.7577,1,4.7577,1,0.803191582440858,NA,-0.469573117503605,-0.424911951831993,0.481405416515843,40,3292,0.809824666980194,4.7577,2.87798529826561,NA,"Flavobacteriales",76,77,0.743033650839407,1.42649852243283e-07,2.78167211874401e-05,0.0233900364520049,1.00615010816483,4.38435948073444
"3941","GCF_002835935.1",NA,11.2901214285714,1.625,11.9248681604308,5.44642857142857,0.732194226875947,NA,-0.346898976032497,-0.367218628591712,0.549099044671389,49,5777,4.78475075480884,11.2901214285714,3.91739560232539,NA,"Enterobacterales",123,124,0.620359509368299,0.0173828753681789,0.303361824651118,0.0214644279037563,1.75918448062292,5.13739385319253
"3942","GCF_002835995.1",NA,-0.02885,1.5,-0.02885,1.5,0.74172927266055,NA,-0.336600281751223,-0.405429658259134,0.524115584558385,53,4174,2.63201788148769,-0.02885,5.09237722218516,NA,"Enterobacterales",72,73,0.610060815087025,3.09389340462708e-07,4.21456342391132e-05,0.0174892189746047,1.04599593871654,4.42420531128615
"3943","GCF_002836055.1",NA,0.91315,1.66666666666667,0.398216666666667,3.33333333333333,0.582027222494511,NA,-0.0819279877309988,-0.419893881658372,0.508516741117787,40,3404,8.22136285514788,0.91315,17.0871095616169,NA,"Flavobacteriales",81,82,0.355388521066801,5.23216112873212e-06,0.000296942972102208,0.0240893066980024,-0.311309310127154,3.06690006244245
"3944","GCF_002836205.1",NA,8.55735,1.51515151515152,8.17428895382395,3.03030303030303,0.75846111869074,NA,-0.386078850977186,-0.377499829244631,0.547262404024502,48,4390,3.58841633722992,8.55735,3.54390300762129,NA,"Enterobacterales",61,62,0.659539384312988,6.11096659923407e-05,0.000807359865394792,0.014123006833713,1.37473841525876,4.75294778782837
"3945","GCF_002836255.1",NA,6.30597254901961,1.58823529411765,6.06070230936819,4.19607843137255,0.723914491556465,NA,-0.345788587172617,-0.40135344800228,0.510671196620697,49,4470,2.44563423670391,6.30597254901961,4.76519899173064,NA,"Enterobacterales",90,91,0.619249120508419,0.000473066229929558,0.0145013537069317,0.0203579418344519,1.16809388307368,4.54630325564329
